"","CSF.1","CSF.2","CSF.3","CSF.4","CSF.5","CSF.6","CSF.7","CSF.8","CSF.9","CSF.10","CSF.11","CSF.12","CSF.13","CSF.14","CSF.15","CSF.16","CSF.17","CSF.18","CSF.19","CSF.20","CSF.21","CSF.22","CSF.23","CSF.24","CSF.25","CSF.26","CSF.27","CSF.28","CSF.29","CSF.30","CSF.31","CSF.32","CSF.33","CSF.34","CSF.35","CSF.36","CSF.37","CSF.38","CSF.39","CSF.40","CSF.41","CSF.42"
"LPE 18:2-sn2",0.00110239913472434,0.00063759089571881,0.000152248309637805,0.000495544397591213,0.00067580489242359,0.000533325256798997,0.000345469618498921,0.000273586171890132,0.0001929726795748,0.000160874459010357,0.00010550283438014,0.000301680189955094,0.00031088896901617,0.000261163893741278,0.000181806172256154,0.000269914369838795,0.000270723251153514,0.000183120632393602,0.000151443731819054,6.1018978304314e-05,0.000906545463462897,0.000338068448421796,0.000204168956100179,9.84478538510909e-05,0.000178853704722591,0.000120542434468897,0.000165121166749798,0.000108930566850361,5.86878578340857e-05,0.000175510197184242,6.49439610952658e-05,7.60890351559648e-05,0.00017787347957459,0.000130385299467303,0.000106055575908485,0.000198959206304521,0.000252835634377019,0.000262620412240532,0.000144856707760445,0.000287635828848471,0.000185803437472244,0.000182998454761312
"LPE 22:6-sn2",0.00112445256618811,0.000632961737447724,0.000237852010967664,0.000450097590880336,0.000636725447322106,0.000250348560183955,0.000503686928438746,0.00119620526112489,0.000449064855283254,0.000492586259465837,0.000900494033520151,0.00102415037891904,0.000191580447294201,6.9089663254191e-05,0.000218018132319725,0.000353426237588961,0.000179342517169405,0.000632710396555708,0.00131121797785618,0.00032803718991736,0.00520172056311798,0.000765081850226843,0.000351765723182905,0.0003321688258268,0.000345421835008195,0.000323013325578164,0.000366212236112877,0.000715998911591646,0.000297254515498661,0.000194474288649602,0.000168684571957619,0.000536958412025445,0.000429979645501419,0.000381482426325476,0.000397680014819672,0.000431136247410093,0.000443682758246579,0.000528873721635055,0.000555334173430218,0.000386449218880816,0.000278472522927516,0.000324133063202545
"LPE 20:4-sn2",0.00338781975265269,0.00202131526518382,0.00145593151715622,0.00114440162259636,0.00183774501172233,0.00146580847765634,0.00126067581420777,0.00240830201131622,0.00142930216083788,0.00142256477475494,0.00243133640475438,0.00302750687264605,0.00138847212629357,0.000588671798752505,0.000909577908565065,0.00135274942178844,0.00138615534262978,0.00204770861294068,0.00270567874778005,0.000904716320741333,0.0103883209610996,0.00179133829509156,0.000663289574825907,0.00129517959268552,0.00120385317789237,0.000986192052720465,0.00145629069377421,0.000950847301392191,0.00192232255349686,0.000918453892066352,0.000578310846042638,0.00157551572304256,0.00124145657379681,0.00114432511020456,0.000867248131603287,0.00112329736521941,0.00149009076312768,0.00147667268203418,0.000971254879239411,0.00140446098279276,0.00113296045785385,0.000839416791126262
"LPC 18:2-sn2",0.00814218823722277,0.008975509334372,0.00324359684752624,0.00634585142612382,0.0138259357374926,0.00597316507724769,0.00443856000249127,0.00587509577690331,0.00381386595859145,0.00445610380562073,0.00549945623148152,0.00765518118927155,0.0127395561570358,0.00168980447588788,0.0156989205586799,0.0164266045468651,0.00916368687644418,0.0265599353745548,0.00574045004406351,0.00329493672908848,0.0691748013367128,0.00759578881610331,0.00295779640428142,0.00426756298570674,0.0061470511094421,0.00376715037044196,0.0222234916967351,0.00290711424558155,0.00628373293265896,0.002754244583767,0.0061450822474614,0.00653257221179482,0.00440147528040742,0.00255950167921796,0.00155039651396156,0.00628832596975688,0.00486449414002679,0.00362838245179272,0.00310645098104049,0.00494088868151917,0.0344596491769615,0.00345384360939035
"LPC 22:6-sn2",0.000797804569285041,0.000563170889501111,0.000435003872094858,0.000219722059340255,0.000677829621588096,0.000328546522680079,0.000462028848231615,0.000964347167765605,0.000586056235491472,0.000435297644231986,0.000504985173521815,0.000790103086334916,0.000638808518384364,0.000105611922864582,0.000638180019805166,0.00106943954562142,0.00052850361735673,0.00117246239726038,0.00140143003802735,0.000377794626622176,0.00548328408301897,0.000848120244327343,0.000126211335014378,0.000356567722173453,0.000759078926680624,0.000388023509140298,0.000774443741017292,0.000504993669230525,0.00041935575808155,0.000400284575438748,0.000402187011960004,0.000679336798496065,0.000506298409327134,0.000271399167913851,0.000389525924925484,0.000907581123627455,0.000232594447813986,0.000443641476565674,0.000543827698907341,0.000385414318358934,0.00147423787713134,0.000151357344899249
"LPC 20:4-sn2",0.00982642812803759,0.00659346823558152,0.00432609295141846,0.00270948303341187,0.00679022813252344,0.00608441634075027,0.00431467538639786,0.00984207053778603,0.00502457963108965,0.00727880113691502,0.00991164693663829,0.00868537271502142,0.00428087396988993,0.00130976987682774,0.0128824941942051,0.0135587216842957,0.00655922815233223,0.0187802391492114,0.0113960476770416,0.0041897646652306,0.0539962233815643,0.00975332134906011,0.00219303354311397,0.00483403818771821,0.00686705868863055,0.00413310992164313,0.0121192562409741,0.00413599098508183,0.00509569984082056,0.00316199063441832,0.00590951735568545,0.00586685132224351,0.00484336992478556,0.0028185671051722,0.00379884026069027,0.0050797223368831,0.00393603663469786,0.00337300900383907,0.00416267304235664,0.00530027767861253,0.0316402151804979,0.0029739354669323
"LPC 15:0-sn1",0.00205839475120972,0.00186054421369732,0.00143823764022784,0.000538256713860917,0.00128105150302373,0.00118835033196765,0.000931816124477246,0.00326607117813489,0.000952445379862811,0.00169198328863008,0.00206612868535634,0.00144781391144626,0.00136400901659586,0.000300998495407413,0.00162130886818199,0.0035231253988735,0.00108442300077803,0.00301547318729206,0.00245217466065614,0.00098983085576481,0.00736873933227223,0.00190794441593413,0.000572715467183565,0.00167562455673032,0.00175481461182193,0.000951513667256343,0.00180322461282389,0.00131499861021557,0.00138364312420953,0.00115353102718956,0.00181674302256422,0.0018251069785526,0.00186503474099454,0.000847054348150488,0.00110969116494777,0.0014634303632407,0.00124629744859742,0.00105420383182477,0.00106039068702061,0.0015142257812662,0.00329825218135183,0.00202618829339854
"LPE 22:6-sn1",0.00255334912787796,0.00154101332881204,0.00109089885341419,0.00085995273463236,0.00078858568456036,0.000913918249462967,0.00105191634195799,0.00227419795037644,0.0012082760404164,0.00132831340100818,0.0021956944976001,0.00286693710561684,0.000509872892721872,0.00035651244188647,0.000468242157528482,0.000886648810744865,0.00098912405547396,0.000986692259052532,0.00206810509565973,0.000556908997392862,0.00834791668296951,0.00175261627046969,0.000274890014277845,0.00111164878946515,0.00156726020586076,0.000967795035270995,0.00149113021255807,0.00192364870088099,0.00153325905734894,0.00105807843753267,0.000328858220207564,0.0015815319188347,0.00129208340060889,0.00117487056921027,0.00090555915751268,0.00108687064206111,0.00089496070317267,0.00087631872056626,0.00108033702575001,0.001220273763034,0.000866781836063617,0.000685780598722729
"LPE 18:2-sn1",0.00152514138039868,0.00109630483818532,0.000689999295725131,0.00110939339551888,0.0056342636844486,0.00168814128734162,0.000529771846111431,0.000889106327801546,0.000430431351133453,0.000496384780687426,0.000980810048531155,0.000441481532685418,0.00265772711240277,0.000274754451538502,0.000892661459181016,0.00108677424688251,0.00081247455314433,0.00157368510780061,0.000628646360463744,0.000394946198481616,0.00448168025147068,0.000817967972965687,0.000491769861377882,0.000467994973267078,0.00067707693167318,0.000502826161734265,0.00157273759960428,0.000582005002226914,0.000420842133525636,0.000462614177558536,0.000485121109723939,0.000932290881771783,0.000872610264897367,0.00034012535081446,0.00034616127927054,0.00167912947273137,0.00132406104417068,0.000441379877569036,0.000293527416612573,0.00124703412962964,0.00119931653233319,0.000579168449569769
"LPE 20:4-sn1",0.00701429163787944,0.00539246170884421,0.00338808844080566,0.00233044709749664,0.00597588100232174,0.00375782243278802,0.00216461772372863,0.00527645280697704,0.00278396686556534,0.0032264007669041,0.00559531379496698,0.00723359425996458,0.00493567897217098,0.000672600853324379,0.0024933525115669,0.00308542966263515,0.00362979003427403,0.00580681984072803,0.00494332232443006,0.00255076223819575,0.0177745502748072,0.00529442088640821,0.00213456908555759,0.00394886077638382,0.00276133480344529,0.00297832338845817,0.00489451549271082,0.00366665758754262,0.00356941325825044,0.00234223312912612,0.00220046270517762,0.00402155161040509,0.00293852450476853,0.00309461035025203,0.00276984164446386,0.00408650963405652,0.00379761572061678,0.00247711950459286,0.00245989238237674,0.00405917339725293,0.00359157984859249,0.00263444410282294
